Timestamp;SensorType;LC_Activity;Active;Sensor_Added;SensorActivationTime;Duration;LC;room;room_major;Case;Cluster;Routine;Date
2007-10-31 06:05:59.194907;M;30;1.0;30;2.0782100000000003;2.194224;s;bedroom_south;bedroom_south;246;3;weekday_;2007-10-31
2007-10-31 06:10:13.078551;M;29;1.0;29;4.946783;1.355787;s;hallway_upstairs;hallway_upstairs;247;0;weekday_;2007-10-31
2007-10-31 06:34:02.747057;M;30;1.0;30;6.967645;3.556007;s;bedroom_south;bedroom_south;270;3;weekday_;2007-10-31
2007-10-31 06:37:24.406644;M;29;1.0;29;3.9679770000000003;1.410719;s;hallway_upstairs;hallway_upstairs;271;0;weekday_;2007-10-31
2007-10-31 15:00:43.313751;M;30;1.0;30;3.7320840000000004;0.191944;s;bedroom_south;bedroom_south;290;3;weekday_;2007-10-31
2007-10-31 15:38:20.073932;M;29;1.0;29;4.472755;1.326634;s;hallway_upstairs;hallway_upstairs;291;0;weekday_;2007-10-31
2007-10-31 20:59:59.924229;M;15;1.0;15;2.8382780000000003;3.090306;s;living_room;living_room;296;6;weekday_;2007-10-31
2007-10-31 22:00:33.317388;M;16;1.0;16;4.224871;15.512597000000001;s;kitchen;kitchen;297;0;weekday_;2007-10-31
2007-10-31 22:19:38.998015;M;1;1.0;1;3.877034;2.9292580000000004;s;living_room;living_room;300;6;weekday_;2007-10-31
2007-10-31 22:35:50.194239;M;16;1.0;16;3.538095;1.913488;s;kitchen;kitchen;301;0;weekday_;2007-10-31
2007-10-31 22:39:52.000235;M;15;1.0;15;3.7612330000000003;0.958972;s;living_room;living_room;306;6;weekday_;2007-10-31
2007-11-01 06:05:44.644539;M;35;1.0;35;4.539962;311.509347;s;bedroom_south;bedroom_south;307;5;weekday_;2007-11-01
2007-11-01 17:36:09.307578;M;24;1.0;24;9.739463;2.1833910000000003;s;hallway_downstairs;hallway_downstairs;308;0;weekday_;2007-11-01
2007-11-01 17:36:26.253661;M;7;1.0;7;5.477597;1.0497100000000001;s;living_room;living_room;309;2;weekday_;2007-11-01
2007-11-01 19:58:39.298537;M;16;1.0;16;3.004321;1.6541640000000002;s;kitchen;kitchen;310;0;weekday_;2007-11-01
2007-11-01 20:21:32.528654;M;15;1.0;15;4.2689900000000005;1.5797130000000001;s;living_room;living_room;323;6;weekday_;2007-11-01
2007-11-01 20:26:39.158998;M;16;1.0;16;2.977173;1.2076580000000001;s;kitchen;kitchen;324;0;weekday_;2007-11-01
2007-11-01 20:26:44.029653;M;15;1.0;15;4.110865;1.1436840000000001;s;living_room;living_room;325;2;weekday_;2007-11-01
2007-11-01 22:30:44.819352;M;23;1.0;23;1.893477;1.231687;s;hallway_downstairs;hallway_downstairs;326;0;weekday_;2007-11-01
2007-11-01 22:32:33.238889;M;30;1.0;30;6.155296000000001;2.679259;s;bedroom_south;bedroom_south;331;3;weekday_;2007-11-01
2007-11-01 22:34:46.029759;M;29;1.0;29;5.314506000000001;2.41635;s;hallway_upstairs;hallway_upstairs;332;0;weekday_;2007-11-01
2007-11-02 06:00:13.058707;M;35;1.0;35;1.9997440000000002;165.7877;s;bedroom_south;bedroom_south;346;5;weekday_;2007-11-02
2007-11-02 08:11:36.241753;M;29;1.0;29;7.747861;1.2136660000000001;s;hallway_upstairs;hallway_upstairs;347;0;weekday_;2007-11-02
2007-11-02 08:19:12.954289;M;30;1.0;30;4.941594;0.6008330000000001;s;bedroom_south;bedroom_south;350;3;weekday_;2007-11-02
2007-11-02 08:23:04.117648;M;29;1.0;29;4.211204;0.34593100000000004;s;hallway_upstairs;hallway_upstairs;351;0;weekday_;2007-11-02
2007-11-02 16:04:32.926688;M;1;1.0;1;3.180175;0.884796;s;living_room;living_room;364;6;weekday_;2007-11-02
2007-11-02 19:04:11.472945;M;16;1.0;16;4.7726500000000005;2.759217;s;kitchen;kitchen;365;0;weekday_;2007-11-02
2007-11-02 19:05:59.541952;M;15;1.0;15;3.9941530000000003;0.540053;s;living_room;living_room;366;6;weekday_;2007-11-02
2007-11-02 20:53:34.050387;M;16;1.0;16;3.68588;2.877508;s;kitchen;kitchen;367;0;weekday_;2007-11-02
2007-11-02 20:54:03.186415;M;15;1.0;15;4.054827;1.3156320000000001;s;living_room;living_room;368;6;weekday_;2007-11-02
2007-11-02 21:03:00.433805;M;16;1.0;16;2.498969;1.113366;s;kitchen;kitchen;369;0;weekday_;2007-11-02
2007-11-02 21:03:06.277838;M;15;1.0;15;3.6639540000000004;1.05369;s;living_room;living_room;370;6;weekday_;2007-11-02
2007-11-02 21:31:21.997086;M;16;1.0;16;2.2233400000000003;1.165678;s;kitchen;kitchen;371;0;weekday_;2007-11-02
2007-11-02 21:44:50.697974;M;15;1.0;15;3.842919;1.1856630000000001;s;living_room;living_room;374;6;weekday_;2007-11-02
2007-11-03 06:07:38.184461;M;35;1.0;35;2.531235;2.367306;s;bedroom_south;bedroom_south;375;5;weekend_;2007-11-03
2007-11-03 15:12:38.896829;M;5;1.0;5;0.191828;0.29593;s;living_room;living_room;376;0;weekend_;2007-11-03
2007-11-03 15:20:31.962499;M;15;1.0;15;3.672158;1.059828;s;living_room;living_room;378;6;weekend_;2007-11-03
2007-11-03 15:40:59.567224;M;23;1.0;23;3.5812540000000004;1.1357000000000002;s;hallway_downstairs;hallway_downstairs;379;0;weekend_;2007-11-03
2007-11-03 15:44:14.100469;M;15;1.0;15;4.004284;0.9552480000000001;s;living_room;living_room;391;6;weekend_;2007-11-03
2007-11-03 16:17:58.058838;M;16;1.0;16;4.899388;27.224708000000003;s;kitchen;kitchen;392;0;weekend_;2007-11-03
2007-11-03 16:18:31.949837;M;15;1.0;15;3.8175570000000003;1.1199940000000002;s;living_room;living_room;393;6;weekend_;2007-11-03
2007-11-03 16:39:52.896857;M;16;1.0;16;5.889744;3.7639920000000004;s;kitchen;kitchen;394;0;weekend_;2007-11-03
2007-11-03 16:40:09.008739;M;15;1.0;15;4.852066000000001;2.042843;s;living_room;living_room;395;6;weekend_;2007-11-03
2007-11-03 17:10:55.350728;M;16;1.0;16;2.878206;1.04471;s;kitchen;kitchen;396;0;weekend_;2007-11-03
2007-11-03 17:37:57.437994;M;15;1.0;15;3.5676140000000003;1.5665580000000001;s;living_room;living_room;403;6;weekend_;2007-11-03
2007-11-03 17:41:02.678402;M;16;1.0;16;2.791377;1.092896;s;kitchen;kitchen;404;0;weekend_;2007-11-03
2007-11-03 17:59:44.084111;M;16;1.0;16;2.9171080000000003;1.213626;s;kitchen;living_room;431;6;weekend_;2007-11-03
2007-11-03 18:23:41.589463;M;16;1.0;16;3.37304;16.640858;s;kitchen;kitchen;432;0;weekend_;2007-11-03
2007-11-03 18:24:05.430959;M;15;1.0;15;3.7270100000000004;1.2366670000000002;s;living_room;living_room;433;6;weekend_;2007-11-03
2007-11-03 18:49:14.724875;M;23;1.0;23;2.9715390000000004;0.650927;s;hallway_downstairs;hallway_downstairs;434;0;weekend_;2007-11-03
2007-11-03 19:06:11.528676;M;14;1.0;14;13.555620000000001;8.560270000000001;s;living_room;living_room;517;6;weekend_;2007-11-03
2007-11-03 19:07:09.914041;M;17;1.0;17;5.912415;2.5903620000000003;s;kitchen;kitchen;518;0;weekend_;2007-11-03
2007-11-03 19:07:25.331472;M;15;1.0;15;4.467774;0.645811;s;living_room;living_room;521;6;weekend_;2007-11-03
2007-11-03 19:08:53.134913;M;16;1.0;16;7.681826;8.933505;s;kitchen;kitchen;522;0;weekend_;2007-11-03
2007-11-03 19:12:40.680495;M;5;1.0;5;2.0164310000000003;0.213932;s;living_room;living_room;535;6;weekend_;2007-11-03
2007-11-03 19:13:58.436257;M;17;1.0;17;4.651725;3.3740710000000003;s;kitchen;kitchen;536;0;weekend_;2007-11-03
2007-11-03 19:16:44.255375;M;15;1.0;15;9.421388;0.34587300000000004;s;living_room;living_room;547;6;weekend_;2007-11-03
2007-11-03 19:17:20.234262;M;5;1.0;5;2.9285270000000003;0.5859540000000001;s;living_room;kitchen;548;0;weekend_;2007-11-03
2007-11-03 19:17:35.809754;M;15;1.0;15;3.7011010000000004;1.1718030000000002;s;living_room;living_room;551;2;weekend_;2007-11-03
2007-11-03 19:24:17.775057;M;16;1.0;16;3.416281;1.1220910000000002;s;kitchen;kitchen;552;0;weekend_;2007-11-03
2007-11-03 19:25:06.580454;M;16;1.0;16;3.551534;0.413003;s;kitchen;living_room;557;6;weekend_;2007-11-03
2007-11-03 19:26:57.211349;M;16;1.0;16;1.826222;1.406592;s;kitchen;kitchen;558;0;weekend_;2007-11-03
2007-11-03 19:27:10.740493;M;6;1.0;6;2.711253;2.8702140000000003;s;living_room;living_room;559;2;weekend_;2007-11-03
2007-11-03 19:37:31.065256;M;17;1.0;17;4.8775960000000005;1.899413;s;kitchen;kitchen;560;0;weekend_;2007-11-03
2007-11-03 19:37:33.287704;M;15;1.0;15;4.1858770000000005;0.562044;s;living_room;living_room;561;1;weekend_;2007-11-03
2007-11-03 19:46:42.206363;M;17;1.0;17;1.7515;2.1523860000000004;s;kitchen;kitchen;562;0;weekend_;2007-11-03
2007-11-03 19:48:10.724798;M;8;1.0;8;1.6557840000000001;0.8839180000000001;s;living_room;living_room;565;6;weekend_;2007-11-03
2007-11-03 19:51:37.014722;M;16;1.0;16;2.414854;1.581096;s;kitchen;kitchen;566;0;weekend_;2007-11-03
2007-11-03 19:51:56.038487;M;10;1.0;10;1.002771;0.13845000000000002;s;living_room;living_room;569;6;weekend_;2007-11-03
2007-11-03 19:56:22.699526;M;17;1.0;17;2.262446;3.6060610000000004;s;kitchen;kitchen;570;0;weekend_;2007-11-03
2007-11-03 19:57:36.085075;M;5;1.0;5;1.0767120000000001;0.9543940000000001;s;living_room;living_room;577;6;weekend_;2007-11-03
2007-11-03 20:05:00.433691;M;16;1.0;16;3.6661780000000004;1.5015820000000002;s;kitchen;kitchen;578;0;weekend_;2007-11-03
2007-11-03 20:07:08.247239;M;17;1.0;17;3.8284290000000003;0.338903;s;kitchen;living_room;583;6;weekend_;2007-11-03
2007-11-03 20:08:21.047655;M;16;1.0;16;5.11366;2.6703270000000003;s;kitchen;kitchen;584;0;weekend_;2007-11-03
2007-11-03 20:19:34.130506;M;9;1.0;9;2.899182;5.43189;s;living_room;living_room;617;6;weekend_;2007-11-03
2007-11-03 20:21:04.961638;M;22;1.0;22;5.6244950000000005;1.044294;s;hallway_downstairs;hallway_downstairs;618;0;weekend_;2007-11-03
2007-11-03 20:37:29.784429;M;10;1.0;10;1.22088;0.630765;s;living_room;living_room;744;6;weekend_;2007-11-03
2007-11-03 20:38:42.611039;M;16;1.0;16;4.73833;6.575887000000001;s;kitchen;kitchen;745;0;weekend_;2007-11-03
2007-11-03 20:41:37.779288;M;9;1.0;9;2.052417;1.662538;s;living_room;living_room;760;6;weekend_;2007-11-03
2007-11-03 20:43:38.443319;M;7;1.0;7;7.035518000000001;1.438136;s;living_room;kitchen;761;0;weekend_;2007-11-03
2007-11-03 20:44:03.607838;M;14;1.0;14;2.5193160000000003;1.453607;s;living_room;living_room;764;1;weekend_;2007-11-03
2007-11-03 20:52:30.094446;M;16;1.0;16;4.154406;2.134818;s;kitchen;kitchen;765;0;weekend_;2007-11-03
2007-11-03 20:52:33.605008;M;9;1.0;9;3.3391040000000003;0.8357990000000001;s;living_room;living_room;766;1;weekend_;2007-11-03
2007-11-03 21:00:20.693592;M;23;1.0;23;3.361037;1.8834520000000001;s;hallway_downstairs;hallway_downstairs;767;0;weekend_;2007-11-03
2007-11-03 21:01:58.000181;M;17;1.0;17;3.000401;1.2684840000000002;s;kitchen;living_room;776;1;weekend_;2007-11-03
2007-11-03 21:13:06.403983;M;16;1.0;16;4.276066;1.4451360000000002;s;kitchen;kitchen;777;0;weekend_;2007-11-03
2007-11-03 21:18:11.269126;M;23;1.0;23;3.319029;1.10766;s;hallway_downstairs;living_room;793;4;weekend_;2007-11-03
2007-11-03 21:38:08.237549;M;17;1.0;17;3.778884;1.605504;s;kitchen;kitchen;794;0;weekend_;2007-11-03
2007-11-03 21:38:11.893482;M;8;1.0;8;4.973515;1.5905;s;living_room;living_room;795;1;weekend_;2007-11-03
2007-11-03 21:42:47.037293;M;16;1.0;16;2.8660910000000004;0.058704000000000006;s;kitchen;kitchen;796;0;weekend_;2007-11-03
2007-11-03 21:42:53.264352;M;17;1.0;17;4.66659;1.785446;s;kitchen;living_room;797;1;weekend_;2007-11-03
2007-11-03 21:54:52.367564;M;23;1.0;23;3.6929990000000004;1.241668;s;hallway_downstairs;hallway_downstairs;798;0;weekend_;2007-11-03
2007-11-03 21:57:46.972334;M;1;1.0;1;1.648557;0.25591200000000003;s;living_room;living_room;808;1;weekend_;2007-11-03
2007-11-03 22:10:36.237649;M;16;1.0;16;4.649824000000001;2.136402;s;kitchen;kitchen;809;0;weekend_;2007-11-03
2007-11-03 22:11:46.975597;M;9;1.0;9;4.518381000000001;0.15895900000000002;s;living_room;living_room;814;1;weekend_;2007-11-03
2007-11-03 22:30:11.734994;M;1;1.0;1;1.85491;0.7649870000000001;s;living_room;hallway_downstairs;815;0;weekend_;2007-11-03
2007-11-03 22:32:15.409344;M;23;1.0;23;3.646113;0.592387;s;hallway_downstairs;living_room;823;6;weekend_;2007-11-03
2007-11-03 22:33:57.193713;M;16;1.0;16;4.108116;0.8904010000000001;s;kitchen;kitchen;824;0;weekend_;2007-11-03
2007-11-03 22:35:12.686404;M;15;1.0;15;4.3173140000000005;1.9914340000000001;s;living_room;living_room;827;4;weekend_;2007-11-03
2007-11-04 06:06:25.419242;M;35;1.0;35;24.878321000000003;0.557007;s;bedroom_south;bedroom_south;828;3;weekend_;2007-11-04
